innovation,eml,scope,disease,eml_date,nra,nra_date,gra,gra_date,gra_body,dose,form,alternative_names,category,technology,target_population,indication,archetype,phase_1_status,phase_1_date,phase_2_status,phase_2_date,phase_3_status,phase_3_date,phase_4_status,phase_4_date,trial_status,trial_status_notes,date_trial_status,manufacturer,dalys,disease_prevalence,improvement,dalys_averted,deaths_averted,yll,hs_costs,dalys_monetized,prob_success,procurement,reg_approval,policy_readiness,social_context,guidelines,policy_implemented,date_market,country_supply,distribution,delivery_model,efficacy,data_source,readiness,financing,impact_potential,introduction_readiness,date_proof_of_concept,date_first_regulatory,date_first_launch,proj_date_first_regulatory,proj_date_first_launch,proj_date_lmic_20_uptake
Mycobacterium Tuberculosis and Rifampicin Resistance Nucleic Acid Diagnostic Kit (PCR-Fluorescence Probing),NA,Senegal,Tuberculosis,NA,No,NA,Yes,NA,CE_IVD,NA,NA,NA,Diagnostic,Real-time PCR (fluorescent nucleic acid amplification),all age TB,Detection of active Mycobacterium Tuberculosis & rifampicin resistance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiamen Zeesan Biotech Co., ltd.",28000000,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://public.tableau.com/app/profile/policy.cures.research/viz/AIMMaternalHealthPortal2023/AIMdatabase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycobacterium Tuberculosis and Rifampicin Resistance Nucleic Acid Diagnostic Kit (PCR-Fluorescence Probing),NA,South Africa,Tuberculosis,NA,NA,NA,Yes,NA,CE_IVD,NA,NA,NA,Diagnostic,Real-time PCR (fluorescent nucleic acid amplification),all age TB,Detection of active Mycobacterium Tuberculosis & rifampicin resistance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiamen Zeesan Biotech Co., ltd.",28000000,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://public.tableau.com/app/profile/policy.cures.research/viz/AIMMaternalHealthPortal2023/AIMdatabase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycobacterium Tuberculosis and Rifampicin Resistance Nucleic Acid Diagnostic Kit (PCR-Fluorescence Probing),NA,WHO,Tuberculosis,NA,NA,NA,Yes,NA,CE_IVD,NA,NA,NA,Diagnostic,Real-time PCR (fluorescent nucleic acid amplification),all age TB,Detection of active Mycobacterium Tuberculosis & rifampicin resistance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiamen Zeesan Biotech Co., ltd.",28000000,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://public.tableau.com/app/profile/policy.cures.research/viz/AIMMaternalHealthPortal2023/AIMdatabase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mylan HIV Self Test,NA,Kenya,HIV,NA,No,NA,Yes,7/3/19,WHO_PQ,NA,NA,NA,Diagnostic,Immunochromatographic (lateral-flow) rapid in-vitro diagnostic,all ages HIV,Detection of HIV-1 &  HIV-2 antibodies,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,Completed,7/3/19,Phase 4,NA,7/3/19,Atomo Diagnostics Ltd,33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,7/3/19,7/3/19,7/3/19,7/3/19,7/3/19,7/2/24
Mylan HIV Self Test,NA,Senegal,HIV,NA,No,NA,Yes,7/3/19,WHO_PQ,NA,NA,NA,Diagnostic,Immunochromatographic (lateral-flow) rapid in-vitro diagnostic,all ages HIV,Detection of HIV-1 &  HIV-2 antibodies,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,Completed,7/3/19,Phase 4,NA,7/3/19,Atomo Diagnostics Ltd,33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,7/3/19,7/3/19,7/3/19,7/3/19,7/3/19,7/2/24
Mylan HIV Self Test,NA,South Africa,HIV,NA,NA,NA,Yes,7/3/19,WHO_PQ,NA,NA,NA,Diagnostic,Immunochromatographic (lateral-flow) rapid in-vitro diagnostic,all ages HIV,Detection of HIV-1 &  HIV-2 antibodies,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,Completed,7/3/19,Phase 4,NA,7/3/19,Atomo Diagnostics Ltd,33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,7/3/19,7/3/19,7/3/19,7/3/19,7/3/19,7/2/24
Mylan HIV Self Test,NA,WHO,HIV,NA,NA,NA,Yes,7/3/19,WHO_PQ,NA,NA,NA,Diagnostic,Immunochromatographic (lateral-flow) rapid in-vitro diagnostic,all ages HIV,Detection of HIV-1 &  HIV-2 antibodies,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,Completed,7/3/19,Phase 4,NA,7/3/19,Atomo Diagnostics Ltd,33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,7/3/19,7/3/19,7/3/19,7/3/19,7/3/19,7/2/24
N6LS,NA,Kenya,HIV,NA,No,NA,NA,NA,NA,NA,NA,VRC-HIVMAB091-00-AB,Therapeutic,Human monoclonal antibody (MAb),all ages HIV,Treatment of HIV,NA,Completed,2/1/24,NA,NA,NA,NA,NA,NA,Phase 1,NA,2/1/24,Ustar Biotechnologies (Hangzhou) Ltd.,28000000,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N6LS,NA,Senegal,HIV,NA,No,NA,NA,NA,NA,NA,NA,VRC-HIVMAB091-00-AB,Therapeutic,Human monoclonal antibody (MAb),all ages HIV,Treatment of HIV,NA,Completed,2/1/24,NA,NA,NA,NA,NA,NA,Phase 1,NA,2/1/24,Ustar Biotechnologies (Hangzhou) Ltd.,28000000,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N6LS,NA,South Africa,HIV,NA,NA,NA,NA,NA,NA,NA,NA,VRC-HIVMAB091-00-AB,Therapeutic,Human monoclonal antibody (MAb),all ages HIV,Treatment of HIV,NA,Completed,2/1/24,NA,NA,NA,NA,NA,NA,Phase 1,NA,2/1/24,Ustar Biotechnologies (Hangzhou) Ltd.,28000000,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N6LS,NA,WHO,HIV,NA,NA,NA,NA,NA,NA,NA,NA,VRC-HIVMAB091-00-AB,Therapeutic,Human monoclonal antibody (MAb),all ages HIV,Treatment of HIV,NA,Completed,2/1/24,NA,NA,NA,NA,NA,NA,Phase 1,NA,2/1/24,Ustar Biotechnologies (Hangzhou) Ltd.,28000000,9000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NucliSENS EasyQ HIV-1 v2.0,NA,Kenya,HIV,NA,No,NA,Yes,NA,WHO PQ,NA,NA,NA,Diagnostic,Nucleic acid amplification assay,all ages HIV,HIV treatment monitoring,NA,NA,NA,NA,NA,NA,NA,Completed,12/23/11,Phase 4,NA,12/23/11,NA,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/11,NA,NA,8/5/14,11/30/14,12/1/19
NucliSENS EasyQ HIV-1 v2.0,NA,Senegal,HIV,NA,No,NA,Yes,NA,WHO PQ,NA,NA,NA,Diagnostic,Nucleic acid amplification assay,all ages HIV,HIV treatment monitoring,NA,NA,NA,NA,NA,NA,NA,Completed,12/23/11,Phase 4,NA,12/23/11,NA,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/11,NA,NA,8/5/14,11/30/14,12/1/19
NucliSENS EasyQ HIV-1 v2.0,NA,South Africa,HIV,NA,NA,NA,Yes,NA,WHO PQ,NA,NA,NA,Diagnostic,Nucleic acid amplification assay,all ages HIV,HIV treatment monitoring,NA,NA,NA,NA,NA,NA,NA,Completed,12/23/11,Phase 4,NA,12/23/11,NA,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/11,NA,NA,8/5/14,11/30/14,12/1/19
NucliSENS EasyQ HIV-1 v2.0,NA,WHO,HIV,NA,NA,NA,Yes,NA,WHO PQ,NA,NA,NA,Diagnostic,Nucleic acid amplification assay,all ages HIV,HIV treatment monitoring,NA,NA,NA,NA,NA,NA,NA,Completed,12/23/11,Phase 4,NA,12/23/11,NA,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/11,NA,NA,8/5/14,11/30/14,12/1/19
NxTek Eliminate Malaria Pf,NA,Kenya,HIV,NA,No,NA,Yes,4/12/19,WHO_PQ,NA,NA,NA,Diagnostic,NA,all ages HIV,Detection of histidine-rich protein 2 (HRP2) antigen of Plasmodium falciparum malaria in human whole blood.,NA,NA,NA,NA,NA,NA,NA,Completed,4/12/19,Phase 4,NA,4/12/19,Abbot diagnostics Korea Inc.,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/12/19,4/12/19,4/12/19,4/12/19,4/12/19,4/11/24
NxTek Eliminate Malaria Pf,NA,Senegal,HIV,NA,No,NA,Yes,4/12/19,WHO_PQ,NA,NA,NA,Diagnostic,NA,all ages HIV,Detection of histidine-rich protein 2 (HRP2) antigen of Plasmodium falciparum malaria in human whole blood.,NA,NA,NA,NA,NA,NA,NA,Completed,4/12/19,Phase 4,NA,4/12/19,Abbot diagnostics Korea Inc.,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/12/19,4/12/19,4/12/19,4/12/19,4/12/19,4/11/24
NxTek Eliminate Malaria Pf,NA,South Africa,HIV,NA,NA,NA,Yes,4/12/19,WHO_PQ,NA,NA,NA,Diagnostic,NA,all ages HIV,Detection of histidine-rich protein 2 (HRP2) antigen of Plasmodium falciparum malaria in human whole blood.,NA,NA,NA,NA,NA,NA,NA,Completed,4/12/19,Phase 4,NA,4/12/19,Abbot diagnostics Korea Inc.,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/12/19,4/12/19,4/12/19,4/12/19,4/12/19,4/11/24
NxTek Eliminate Malaria Pf,NA,WHO,HIV,NA,NA,NA,Yes,4/12/19,WHO_PQ,NA,NA,NA,Diagnostic,NA,all ages HIV,Detection of histidine-rich protein 2 (HRP2) antigen of Plasmodium falciparum malaria in human whole blood.,NA,NA,NA,NA,NA,NA,NA,Completed,4/12/19,Phase 4,NA,4/12/19,Abbot diagnostics Korea Inc.,45000000,15000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/12/19,4/12/19,4/12/19,4/12/19,4/12/19,4/11/24
ONE STEP Anti HIV (1&2) Test,NA,Kenya,HIV,NA,No,NA,Yes,5/17/19,WHO_PQ,NA,NA,NA,Diagnostic,Rapid immunochromatographic assay,all ages HIV,Detection of HIV-1 antibodies,NA,NA,NA,NA,NA,NA,NA,Completed,5/17/19,Phase 4,NA,5/17/19,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/17/19,5/17/19,5/17/19,5/17/19,5/17/19,5/16/24
ONE STEP Anti HIV (1&2) Test,NA,Senegal,HIV,NA,No,NA,Yes,5/17/19,WHO_PQ,NA,NA,NA,Diagnostic,Rapid immunochromatographic assay,all ages HIV,Detection of HIV-1 antibodies,NA,NA,NA,NA,NA,NA,NA,Completed,5/17/19,Phase 4,NA,5/17/19,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/17/19,5/17/19,5/17/19,5/17/19,5/17/19,5/16/24
ONE STEP Anti HIV (1&2) Test,NA,South Africa,HIV,NA,NA,NA,Yes,5/17/19,WHO_PQ,NA,NA,NA,Diagnostic,Rapid immunochromatographic assay,all ages HIV,Detection of HIV-1 antibodies,NA,NA,NA,NA,NA,NA,NA,Completed,5/17/19,Phase 4,NA,5/17/19,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/17/19,5/17/19,5/17/19,5/17/19,5/17/19,5/16/24
ONE STEP Anti HIV (1&2) Test,NA,WHO,HIV,NA,NA,NA,Yes,5/17/19,WHO_PQ,NA,NA,NA,Diagnostic,Rapid immunochromatographic assay,all ages HIV,Detection of HIV-1 antibodies,NA,NA,NA,NA,NA,NA,NA,Completed,5/17/19,Phase 4,NA,5/17/19,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/17/19,5/17/19,5/17/19,5/17/19,5/17/19,5/16/24
One Step Malaria (Pf) Test,NA,Kenya,Malaria,NA,No,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,Detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRP-II).,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step Malaria (Pf) Test,NA,Senegal,Malaria,NA,No,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,Detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRP-II).,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step Malaria (Pf) Test,NA,South Africa,Malaria,NA,NA,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,Detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRP-II).,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step Malaria (Pf) Test,NA,WHO,Malaria,NA,NA,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,Detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRP-II).,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,8000000,1400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step Malaria (Pf/Pv) Tri-line Test,NA,Kenya,Malaria,NA,No,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRPII) and Plasmodium vivax specific pLDH.,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,55000000,250000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step Malaria (Pf/Pv) Tri-line Test,NA,Senegal,Malaria,NA,No,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRPII) and Plasmodium vivax specific pLDH.,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,55000000,250000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step Malaria (Pf/Pv) Tri-line Test,NA,South Africa,Malaria,NA,NA,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRPII) and Plasmodium vivax specific pLDH.,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,55000000,250000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step Malaria (Pf/Pv) Tri-line Test,NA,WHO,Malaria,NA,NA,NA,Yes,5/28/24,WHO_PQ,NA,NA,NA,Diagnostic,Colloidal gold,all ages malaria,detection of Plasmodium falciparum specific histidine rich protein-II (Pf HRPII) and Plasmodium vivax specific pLDH.,NA,NA,NA,NA,NA,NA,NA,Completed,5/28/24,Phase 4,NA,5/28/24,InTec PRODUCTS,55000000,250000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.impactglobalhealth.org/data/infectious-disease,NA,NA,NA,NA,5/28/24,5/28/24,5/28/24,5/28/24,5/28/24,5/28/29
One Step test for Malaria Pf/Pv Ag MERISCREEN Malaria Pf/Pan Ag,NA,Kenya,Malaria,NA,No,NA,Yes,8/25/20,WHO_PQ,NA,NA,NA,Diagnostic,In vitro diagnostic immunochromatographic,all ages malaria,"Detection of Plasmodium falicparum, Plasmodium vivax, Plasmodium malariae, Plasmodium ovale",New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,8/25/20,Phase 4,NA,8/25/20,Meril Diagnostics Pvt. Ltd,NA,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/20,8/25/20,8/25/20,8/25/20,8/25/20,8/25/25
One Step test for Malaria Pf/Pv Ag MERISCREEN Malaria Pf/Pan Ag,NA,Senegal,Malaria,NA,No,NA,Yes,8/25/20,WHO_PQ,NA,NA,NA,Diagnostic,In vitro diagnostic immunochromatographic,all ages malaria,"Detection of Plasmodium falicparum, Plasmodium vivax, Plasmodium malariae, Plasmodium ovale",New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,8/25/20,Phase 4,NA,8/25/20,Meril Diagnostics Pvt. Ltd,NA,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/20,8/25/20,8/25/20,8/25/20,8/25/20,8/25/25
One Step test for Malaria Pf/Pv Ag MERISCREEN Malaria Pf/Pan Ag,NA,South Africa,Malaria,NA,NA,NA,Yes,8/25/20,WHO_PQ,NA,NA,NA,Diagnostic,In vitro diagnostic immunochromatographic,all ages malaria,"Detection of Plasmodium falicparum, Plasmodium vivax, Plasmodium malariae, Plasmodium ovale",New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,8/25/20,Phase 4,NA,8/25/20,Meril Diagnostics Pvt. Ltd,NA,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/20,8/25/20,8/25/20,8/25/20,8/25/20,8/25/25
One Step test for Malaria Pf/Pv Ag MERISCREEN Malaria Pf/Pan Ag,NA,WHO,Malaria,NA,NA,NA,Yes,8/25/20,WHO_PQ,NA,NA,NA,Diagnostic,In vitro diagnostic immunochromatographic,all ages malaria,"Detection of Plasmodium falicparum, Plasmodium vivax, Plasmodium malariae, Plasmodium ovale",New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,8/25/20,Phase 4,NA,8/25/20,Meril Diagnostics Pvt. Ltd,NA,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/20,8/25/20,8/25/20,8/25/20,8/25/20,8/25/25
OraQuick HIV 1/2  Rapid Antibody Test,NA,Kenya,HIV,NA,No,NA,Yes,4/8/16,WHO_PQ,NA,NA,NA,Diagnostic,in vitro immunoassay,all ages HIV,Detection of HIV-2 & HIV-2,New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,4/8/16,Phase 4,NA,4/8/16,"OraSure Technologies, Inc.",55000000,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/8/16,4/8/16,4/8/16,4/8/16,4/8/16,4/8/21
OraQuick HIV 1/2  Rapid Antibody Test,NA,Senegal,HIV,NA,No,NA,Yes,4/8/16,WHO_PQ,NA,NA,NA,Diagnostic,in vitro immunoassay,all ages HIV,Detection of HIV-2 & HIV-2,New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,4/8/16,Phase 4,NA,4/8/16,"OraSure Technologies, Inc.",55000000,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/8/16,4/8/16,4/8/16,4/8/16,4/8/16,4/8/21
OraQuick HIV 1/2  Rapid Antibody Test,NA,South Africa,HIV,NA,NA,NA,Yes,4/8/16,WHO_PQ,NA,NA,NA,Diagnostic,in vitro immunoassay,all ages HIV,Detection of HIV-2 & HIV-2,New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,4/8/16,Phase 4,NA,4/8/16,"OraSure Technologies, Inc.",55000000,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/8/16,4/8/16,4/8/16,4/8/16,4/8/16,4/8/21
OraQuick HIV 1/2  Rapid Antibody Test,NA,WHO,HIV,NA,NA,NA,Yes,4/8/16,WHO_PQ,NA,NA,NA,Diagnostic,in vitro immunoassay,all ages HIV,Detection of HIV-2 & HIV-2,New Chemical Entity,NA,NA,NA,NA,NA,NA,Completed,4/8/16,Phase 4,NA,4/8/16,"OraSure Technologies, Inc.",55000000,250000000,NA,NA,NA,NA,45.8,NA,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/8/16,4/8/16,4/8/16,4/8/16,4/8/16,4/8/21
OraQuick HIV Self-Test,NA,Kenya,HIV,NA,No,NA,Yes,12/16/24,US_FDA,NA,NA,NA,Diagnostic,qualitative immunoassay,all ages HIV,HIV self test in Oral fluid,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,NA,NA,Approved / Marketed,NA,12/16/24,"OraSure Technologies, Inc.",33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/16/24,12/16/24,12/16/24,12/16/24,12/16/24,12/16/29
OraQuick HIV Self-Test,NA,Senegal,HIV,NA,No,NA,Yes,12/16/24,US_FDA,NA,NA,NA,Diagnostic,qualitative immunoassay,all ages HIV,HIV self test in Oral fluid,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,NA,NA,Approved / Marketed,NA,12/16/24,"OraSure Technologies, Inc.",33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/16/24,12/16/24,12/16/24,12/16/24,12/16/24,12/16/29
OraQuick HIV Self-Test,NA,South Africa,HIV,NA,NA,NA,Yes,12/16/24,US_FDA,NA,NA,NA,Diagnostic,qualitative immunoassay,all ages HIV,HIV self test in Oral fluid,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,NA,NA,Approved / Marketed,NA,12/16/24,"OraSure Technologies, Inc.",33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/16/24,12/16/24,12/16/24,12/16/24,12/16/24,12/16/29
OraQuick HIV Self-Test,NA,WHO,HIV,NA,NA,NA,Yes,12/16/24,US_FDA,NA,NA,NA,Diagnostic,qualitative immunoassay,all ages HIV,HIV self test in Oral fluid,Diagnostics — Assay development,NA,NA,NA,NA,NA,NA,NA,NA,Approved / Marketed,NA,12/16/24,"OraSure Technologies, Inc.",33000000,40800000,NA,NA,NA,NA,8.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/16/24,12/16/24,12/16/24,12/16/24,12/16/24,12/16/29
OraSure HIV-1 Oral Specimen Collection Device,NA,Kenya,HIV,NA,No,NA,Yes,2/23/22,US_FDA,NA,NA,NA,Diagnostic,Oral fluid collection device for downstream,all ages HIV,Collection of oral fluid for HIV testing,NA,NA,NA,NA,NA,NA,NA,NA,NA,Approved / Marketed,NA,2/23/22,"OraSure Technologies, Inc.",20000000,210000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.qiagen.com,NA,NA,NA,NA,2/23/22,2/23/22,2/23/22,2/23/22,2/23/22,2/23/27
